,shortName,playerName,team,position,averageCushion,averageSeparation,averageTargetedAirYards,shareOfTeamAirYards,receptions,targets,catchPercentage,receivingYards,receivingTouchdowns,avgYAC,expectedAvgYAC,avgYACAboveExpectation,season,seasonType,week,gameId
729,D.Parker,DeVante Parker,MIA,WR,7.8,2.7,7.2,17.93,4,9,44.44,26,0,4.2,5,-0.8,2017,REG,11,2017111911
730,R.Woods,Robert Woods,LA,WR,7.5,2.4,12.3,37.14,8,11,72.73,81,0,3.7,4.2,-0.5,2017,REG,11,2017111904
731,L.Fitzgerald,Larry Fitzgerald,ARI,WR,7.5,3.3,6.3,21.71,9,10,90,91,1,4.7,3.9,0.8,2017,REG,11,2017111903
732,T.Hill,Tyreek Hill,KC,WR,7.4,4.3,2.9,6.86,7,7,100,68,0,6.8,6.8,0,2017,REG,11,2017111906
733,C.Kupp,Cooper Kupp,LA,WR,7.3,3.3,9.6,18.36,6,7,85.71,64,0,3.2,3,0.3,2017,REG,11,2017111904
734,T.Kelce,Travis Kelce,KC,TE,7.2,3.1,9.6,44.96,8,14,57.14,109,0,6,6.2,-0.2,2017,REG,11,2017111906
735,S.Diggs,Stefon Diggs,MIN,WR,7.2,4.6,11.5,31,4,6,66.67,32,0,5.1,7.2,-2.1,2017,REG,11,2017111904
736,C.Coleman,Corey Coleman,CLE,WR,7.1,2.1,12.9,48.25,6,11,54.55,80,0,1.2,1,0.1,2017,REG,11,2017111901
737,J.Crowder,Jamison Crowder,WAS,WR,6.9,5.5,3.6,9.35,7,8,87.5,72,0,6.9,8.8,-1.9,2017,REG,11,2017111905
738,A.Traylor,Austin Traylor,DEN,TE,6.8,2.4,6.5,9.17,4,5,80,36,0,2.1,2.2,-0.1,2017,REG,11,2017111908
739,J.James,Jesse James,PIT,TE,6.7,3.6,8.7,16.72,5,8,62.5,21,1,1.5,3.2,-1.7,2017,REG,11,2017111600
740,B.Ellington,Bruce Ellington,HOU,WR,6.5,3.7,6.1,14.33,6,7,85.71,63,0,4.2,4,0.1,2017,REG,11,2017111903
741,T.Rudolph,Travis Rudolph,NYG,WR,6.5,3.2,7.8,18.71,3,6,50,34,0,2.1,3.7,-1.5,2017,REG,11,2017111906
742,A.Thielen,Adam Thielen,MIN,WR,6.4,2.7,12,48.79,6,9,66.67,123,1,12.5,4.6,7.9,2017,REG,11,2017111904
743,J.Brown,John Brown,ARI,WR,6.3,2.1,7.3,14.96,3,6,50,18,0,2.8,3.1,-0.3,2017,REG,11,2017111903
744,Z.Ertz,Zach Ertz,PHI,TE,6.3,2.2,4.3,8.98,2,5,40,8,0,3,3,0,2017,REG,11,2017111910
745,D.Amendola,Danny Amendola,NE,WR,6,3.2,8,25.99,8,9,88.89,66,1,2,2.3,-0.3,2017,REG,11,2017111909
746,R.Seals-Jones,Ricky Seals-Jones,ARI,TE,6,1.6,13.3,22.76,3,5,60,54,2,4.8,2.4,2.5,2017,REG,11,2017111903
747,D.Walker,Delanie Walker,TEN,TE,6,4,10,33.11,6,9,66.67,92,0,6.6,6.1,0.4,2017,REG,11,2017111600
748,T.King,Tavarres King,NYG,WR,5.9,1.4,15.2,30.35,3,5,60,48,0,2.9,1.9,0.9,2017,REG,11,2017111906
749,D.Baldwin,Doug Baldwin,SEA,WR,5.8,1.8,13.8,30.71,2,6,33.33,40,1,-1.3,0.2,-1.5,2017,REG,11,2017112000
750,J.Graham,Jimmy Graham,SEA,TE,5.7,1.8,7.2,29.3,7,11,63.64,58,1,2.5,2.6,-0.1,2017,REG,11,2017112000
751,J.Landry,Jarvis Landry,MIA,WR,5.6,2.9,9.7,29.72,6,11,54.55,95,1,8.7,6.9,1.8,2017,REG,11,2017111911
752,E.Sanders,Emmanuel Sanders,DEN,WR,5.5,1.4,10.3,23.21,2,8,25,15,0,2,1.2,0.8,2017,REG,11,2017111908
753,V.Davis,Vernon Davis,WAS,TE,5.5,3,15.3,30.04,3,6,50,67,0,5.7,8.7,-2.9,2017,REG,11,2017111905
754,B.LaFell,Brandon LaFell,CIN,WR,5.4,2.1,7.3,19.22,3,5,60,37,0,5.6,5,0.6,2017,REG,11,2017111908
755,B.Cooks,Brandin Cooks,NE,WR,5.4,2.3,19.3,62.78,6,9,66.67,149,1,7.6,8.5,-0.9,2017,REG,11,2017111909
756,J.Nelson,Jordy Nelson,GB,WR,5.4,2.2,11.5,22.41,2,6,33.33,24,0,2.3,3.2,-0.9,2017,REG,11,2017111902
757,D.Brown,Daniel Brown,CHI,TE,5.3,4.2,9.6,20.84,2,5,40,23,0,8.5,8.8,-0.3,2017,REG,11,2017111900
758,K.Allen,Keenan Allen,LAC,WR,5.2,3.8,7.7,33.79,12,13,92.31,159,2,5.8,5.4,0.4,2017,REG,11,2017111907
759,N.Agholor,Nelson Agholor,PHI,WR,5.2,2,7.9,16.58,1,5,20,-2,0,1.4,2.5,-1.1,2017,REG,11,2017111910
760,M.Crabtree,Michael Crabtree,OAK,WR,5.1,1.8,11.8,25.81,6,11,54.55,51,0,4.4,4,0.4,2017,REG,11,2017111909
761,T.Jones,T.J. Jones,DET,WR,5.1,2.8,16.3,24.51,4,5,80,55,0,1.7,1.7,-0.1,2017,REG,11,2017111900
762,E.Ebron,Eric Ebron,DET,TE,5.1,2.4,8.1,16.98,4,7,57.14,49,0,2.6,2.7,0,2017,REG,11,2017111900
763,P.Richardson,Paul Richardson,SEA,WR,5.1,3.4,10.5,31.24,5,8,62.5,56,0,3.8,4.3,-0.5,2017,REG,11,2017112000
764,M.Thomas,Michael Thomas,NO,WR,5.1,2,11.5,43.74,6,11,54.55,91,0,5.7,6.2,-0.5,2017,REG,11,2017111905
765,J.Maclin,Jeremy Maclin,BAL,WR,4.8,1.6,10.5,38.54,4,5,80,34,0,2.1,1.9,0.3,2017,REG,11,2017111902
766,T.Ginn,Ted Ginn,NO,WR,4.8,2.9,13.3,27.67,6,6,100,87,0,1.2,2.5,-1.3,2017,REG,11,2017111905
767,E.Engram,Evan Engram,NYG,TE,4.6,2.1,9.9,23.7,1,6,16.67,9,0,-0.1,0.6,-0.6,2017,REG,11,2017111906
768,A.Jeffery,Alshon Jeffery,PHI,WR,4.6,1.9,16.8,49.2,4,7,57.14,67,1,2.4,1.8,0.6,2017,REG,11,2017111910
769,J.Jones,Julio Jones,ATL,WR,4.5,1.9,13.8,57.9,5,10,50,71,0,1.5,2.5,-1,2017,REG,11,2017112000
770,R.Cobb,Randall Cobb,GB,WR,4.5,3.1,7.7,14.99,3,6,50,34,0,3.5,5,-1.5,2017,REG,11,2017111902
771,S.Roberts,Seth Roberts,OAK,WR,4.5,2.1,11.2,20.03,5,9,55.56,36,0,0.6,1.8,-1.2,2017,REG,11,2017111909
772,K.Rudolph,Kyle Rudolph,MIN,TE,4.3,4.8,3.9,12.21,5,7,71.43,58,0,6.8,5.6,1.2,2017,REG,11,2017111904
773,A.Green,A.J. Green,CIN,WR,4.2,1.8,12.5,59.24,4,9,44.44,50,1,1.3,0.6,0.7,2017,REG,11,2017111908
774,M.Jones,Marvin Jones,DET,WR,4.2,3.8,16.7,35.08,4,7,57.14,85,1,3.8,2.1,1.7,2017,REG,11,2017111900
775,A.Cooper,Amari Cooper,OAK,WR,4.1,2.9,10.1,14.07,3,7,42.86,28,1,2.8,3.4,-0.6,2017,REG,11,2017111909
776,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,4.1,1.7,13.2,25.49,4,8,50,47,0,3.4,4.4,-1,2017,REG,11,2017111600
777,B.Tate,Brandon Tate,BUF,WR,4,2.8,13.8,15.61,1,5,20,7,0,0.8,1.9,-1.2,2017,REG,11,2017111907
778,D.Thomas,Demaryius Thomas,DEN,WR,3.8,2.7,11.6,29.46,5,9,55.56,64,1,4.9,5.3,-0.4,2017,REG,11,2017111908
779,D.Thompson,Deonte Thompson,BUF,WR,3.8,1.9,10.9,19.67,3,8,37.5,38,0,3.2,1.7,1.6,2017,REG,11,2017111907
780,Z.Jones,Zay Jones,BUF,WR,3.8,3,13.7,21.7,4,7,57.14,68,0,4.4,8.6,-4.2,2017,REG,11,2017111907
781,M.Evans,Mike Evans,TB,WR,3.6,2.1,14.1,45.64,5,10,50,92,0,3.1,2.2,1,2017,REG,11,2017111911
782,A.Brown,Antonio Brown,PIT,WR,3.6,2.1,15.3,48.01,10,13,76.92,144,3,1.2,2.4,-1.2,2017,REG,11,2017111600
783,M.Williams,Mike Williams,LAC,WR,3.5,1.1,11.6,31.18,5,8,62.5,38,0,0.6,1.3,-0.8,2017,REG,11,2017111907
784,J.Cook,Jared Cook,OAK,TE,3.3,1.6,10.6,10.55,2,5,40,36,0,0.2,2.5,-2.3,2017,REG,11,2017111909
785,C.Fleener,Coby Fleener,NO,TE,3.3,3.5,9.6,16.64,5,5,100,91,0,8.6,8.8,-0.2,2017,REG,11,2017111905
786,J.Doctson,Josh Doctson,WAS,WR,3.3,1.6,16.5,37.79,4,7,57.14,81,0,9.4,6.1,3.3,2017,REG,11,2017111905
787,D.Hopkins,DeAndre Hopkins,HOU,WR,3,2.1,18.7,56.23,4,9,44.44,75,1,6.2,6.2,0,2017,REG,11,2017111903
788,D.Adams,Davante Adams,GB,WR,2.9,2.2,11.1,36.19,8,10,80,126,0,4.4,5.7,-1.3,2017,REG,11,2017111902
789,A.Humphries,Adam Humphries,TB,WR,10.5,2.5,3.6,6.22,4,6,66.67,38,0,5.1,3.4,1.7,2017,REG,12,2017112600
790,C.Kupp,Cooper Kupp,LA,WR,10,4.3,10.2,30.79,8,11,72.73,116,0,6.3,8.1,-1.7,2017,REG,12,2017112607
791,D.Inman,Dontrelle Inman,CHI,WR,10,1.2,15.4,47.93,4,9,44.44,64,0,-0.4,0.8,-1.3,2017,REG,12,2017112606
792,D.Jackson,DeSean Jackson,TB,WR,9.9,3.5,9.2,29.62,8,11,72.73,60,0,2,2.8,-0.8,2017,REG,12,2017112600
793,T.McBride,Tre McBride,CHI,WR,9.8,1.9,13.6,28.2,2,6,33.33,20,0,0.3,0.8,-0.5,2017,REG,12,2017112606
794,C.Fiedorowicz,C.J. Fiedorowicz,HOU,TE,9.6,3.1,9.8,25.32,4,8,50,37,0,3.8,3.9,-0.1,2017,REG,12,2017112700
795,B.LaFell,Brandon LaFell,CIN,WR,8.9,4.9,6.9,21.86,3,6,50,33,0,12.7,11.7,1,2017,REG,12,2017112601
796,J.Nelson,Jordy Nelson,GB,WR,8.5,4.1,3.8,13.76,3,5,60,11,0,4.1,4.8,-0.7,2017,REG,12,2017112611
797,A.Green,A.J. Green,CIN,WR,8.3,2.4,12.6,53.38,5,8,62.5,66,0,1,1.3,-0.4,2017,REG,12,2017112601
798,J.Reynolds,Josh Reynolds,LA,WR,8.2,2.5,12.4,20.54,4,6,66.67,37,1,1.2,1.6,-0.4,2017,REG,12,2017112607
799,J.Jones,Julio Jones,ATL,WR,7.9,2.9,17,78.12,12,15,80,253,2,5.5,4.6,0.9,2017,REG,12,2017112600
800,T.Smith,Torrey Smith,PHI,WR,7.9,1.6,5,8.26,4,5,80,30,0,3,4.1,-1.2,2017,REG,12,2017112606
801,A.Wilson,Albert Wilson,KC,WR,7.9,5,0,-0.17,3,7,42.86,36,1,14,10.1,3.9,2017,REG,12,2017112603
802,K.Wright,Kendall Wright,CHI,WR,7.5,3.4,8.3,14.32,2,5,40,15,0,3.4,4.6,-1.1,2017,REG,12,2017112606
803,J.Crowder,Jamison Crowder,WAS,WR,7.4,3,9.4,38.05,7,10,70,141,1,10,9.4,0.6,2017,REG,12,2017112302
804,T.Ginn,Ted Ginn,NO,WR,7.4,3.5,14.2,60.28,7,11,63.64,71,0,2.7,4.6,-1.9,2017,REG,12,2017112607
805,A.Thielen,Adam Thielen,MIN,WR,7.4,2.7,10.2,34.98,8,11,72.73,89,0,1.6,3.3,-1.6,2017,REG,12,2017112300
806,D.Westbrook,Dede Westbrook,JAX,WR,7.3,3.9,8.7,37.87,6,10,60,41,0,5,4.6,0.3,2017,REG,12,2017112609
807,D.Thomas,Demaryius Thomas,DEN,WR,7.2,2.6,6.9,16.97,5,8,62.5,18,0,2.3,3.4,-1.1,2017,REG,12,2017112610
808,N.Paul,Niles Paul,WAS,TE,7,2.7,6.3,12.67,3,5,60,16,0,3.5,4.5,-1.1,2017,REG,12,2017112302
809,K.Cole,Keelan Cole,JAX,WR,6.9,3,14.6,44.45,2,7,28.57,30,0,13.7,7.3,6.5,2017,REG,12,2017112609
810,M.Sanu,Mohamed Sanu,ATL,WR,6.9,2.9,4.4,12.12,8,9,88.89,64,0,3.7,4.6,-0.9,2017,REG,12,2017112600
811,M.Wallace,Mike Wallace,BAL,WR,6.9,2.4,14.3,58.64,5,11,45.45,48,0,3.5,5.1,-1.6,2017,REG,12,2017112700
812,D.Funchess,Devin Funchess,CAR,WR,6.9,2,15.3,51.94,7,12,58.33,108,0,4.7,3.9,0.8,2017,REG,12,2017112605
813,P.Richardson,Paul Richardson,SEA,WR,6.8,3.2,17.5,38.28,4,7,57.14,70,0,5.5,3.3,2.1,2017,REG,12,2017112608
814,B.Ellington,Bruce Ellington,HOU,WR,6.7,3.9,6.2,16.08,3,8,37.5,29,0,6.2,9.3,-3.1,2017,REG,12,2017112700
815,D.Adams,Davante Adams,GB,WR,6.6,2.7,10,57.48,5,8,62.5,82,1,6.5,4,2.5,2017,REG,12,2017112611
816,T.Hill,Tyreek Hill,KC,WR,6.4,3.4,7.6,53.42,7,11,63.64,41,0,1.9,3.6,-1.6,2017,REG,12,2017112603
817,R.Seals-Jones,Ricky Seals-Jones,ARI,TE,6.3,2.5,9.3,16.23,4,6,66.67,72,1,7.6,5.2,2.5,2017,REG,12,2017112609
818,J.Witten,Jason Witten,DAL,TE,6.2,3.9,4.2,12.64,7,7,100,44,0,2,3.6,-1.5,2017,REG,12,2017112301
819,M.Evans,Mike Evans,TB,WR,6.2,2.1,11.9,41.61,6,12,50,78,0,2.5,1.9,0.6,2017,REG,12,2017112600
820,L.Fitzgerald,Larry Fitzgerald,ARI,WR,6.2,1.4,7.4,17.25,3,8,37.5,12,0,0.5,4.2,-3.7,2017,REG,12,2017112609
821,S.Diggs,Stefon Diggs,MIN,WR,6.2,2.5,12.2,26.64,5,7,71.43,66,0,10,6.3,3.7,2017,REG,12,2017112300
822,E.Sanders,Emmanuel Sanders,DEN,WR,6.1,3.4,6.1,11.34,3,6,50,12,0,1.6,2.9,-1.3,2017,REG,12,2017112610
823,M.Jones,Marvin Jones,DET,WR,6,2.3,11.4,34.46,6,9,66.67,109,2,8.4,4.9,3.5,2017,REG,12,2017112300
824,M.Thomas,Michael Thomas,NO,WR,5.9,2.2,11.1,34.27,5,8,62.5,52,0,5.4,4.8,0.5,2017,REG,12,2017112607
825,K.Stills,Kenny Stills,MIA,WR,5.8,2.4,9.5,30.65,3,6,50,47,0,3.6,6.6,-2.9,2017,REG,12,2017112604
826,T.Hilton,T.Y. Hilton,IND,WR,5.8,1.9,11.6,34.15,2,5,40,15,0,0.8,1.9,-1.1,2017,REG,12,2017112602
827,G.Tate,Golden Tate,DET,WR,5.7,2.3,6.9,18.42,4,8,50,7,0,1.5,5.4,-4,2017,REG,12,2017112300
828,J.Landry,Jarvis Landry,MIA,WR,5.5,2.5,5.3,25.76,8,9,88.89,70,0,4.6,4.6,0,2017,REG,12,2017112604
829,J.Maclin,Jeremy Maclin,BAL,WR,5.5,3.5,7.4,13.76,1,5,20,6,0,3.9,6.9,-3.1,2017,REG,12,2017112700
830,R.Anderson,Robby Anderson,NYJ,WR,5.3,2.2,20.3,59.52,6,10,60,146,2,4.3,3.5,0.8,2017,REG,12,2017112605
831,A.Jeffery,Alshon Jeffery,PHI,WR,5.2,1.1,13.3,39.09,5,9,55.56,52,1,1.2,1.6,-0.4,2017,REG,12,2017112606
832,R.Gronkowski,Rob Gronkowski,NE,TE,5.2,3.1,9.7,34.64,5,8,62.5,82,2,5.9,4.4,1.5,2017,REG,12,2017112604
833,Z.Jones,Zay Jones,BUF,WR,5.1,1.7,12.1,55.85,3,10,30,33,1,5,3.8,1.2,2017,REG,12,2017112603
834,T.Williams,Terrance Williams,DAL,WR,5,3.4,10.6,22.65,4,5,80,54,0,7.1,10,-2.8,2017,REG,12,2017112301
835,H.Henry,Hunter Henry,LAC,TE,4.9,2.7,9.3,14.41,5,5,100,76,1,7,5,2,2017,REG,12,2017112301
836,M.Bryant,Martavis Bryant,PIT,WR,4.9,2.8,9.5,19.4,4,6,66.67,40,1,1.7,1.9,-0.3,2017,REG,12,2017112611
837,Z.Ertz,Zach Ertz,PHI,TE,4.9,3.3,7.3,28.73,10,12,83.33,103,1,3,3.6,-0.6,2017,REG,12,2017112606
838,R.Lewis,Roger Lewis,NYG,WR,4.8,1.6,6.5,25.18,3,7,42.86,26,0,0.7,1.9,-1.3,2017,REG,12,2017112302
839,D.Walker,Delanie Walker,TEN,TE,4.8,2.1,14.2,37.78,4,5,80,63,1,5.5,3.5,1.9,2017,REG,12,2017112602
840,B.Cooks,Brandin Cooks,NE,WR,4.6,4.1,10.8,33.77,6,7,85.71,83,1,3.7,4.7,-1,2017,REG,12,2017112604
841,M.Goodwin,Marquise Goodwin,SF,WR,4.5,2.6,17.5,37,4,6,66.67,78,0,3.6,2.6,1,2017,REG,12,2017112608
842,J.Graham,Jimmy Graham,SEA,TE,4.5,1.2,12.6,23.71,3,6,50,34,1,3.1,3.4,-0.4,2017,REG,12,2017112608
843,J.Cook,Jared Cook,OAK,TE,4.4,2.6,6.2,18.65,1,5,20,2,0,1.1,1.3,-0.2,2017,REG,12,2017112610
844,A.Hooper,Austin Hooper,ATL,TE,4.3,4.1,2,3.03,3,5,60,38,0,9.7,8.9,0.9,2017,REG,12,2017112600
845,K.Allen,Keenan Allen,LAC,WR,4.3,2.2,10.2,44.39,11,14,78.57,172,1,6.2,4.6,1.7,2017,REG,12,2017112301
846,E.Engram,Evan Engram,NYG,TE,4.2,1.7,6.6,25.89,3,7,42.86,18,0,0.7,1.7,-1.1,2017,REG,12,2017112302
847,N.Agholor,Nelson Agholor,PHI,WR,4.1,3.3,11.4,22.37,3,6,50,32,1,6.8,5.3,1.5,2017,REG,12,2017112606
848,J.Kearse,Jermaine Kearse,NYJ,WR,3.9,3.6,6.2,20.11,7,11,63.64,105,1,9.9,4.9,5,2017,REG,12,2017112605
849,C.Coleman,Corey Coleman,CLE,WR,3.6,2.8,18.1,41.09,3,8,37.5,64,0,7.1,5.6,1.5,2017,REG,12,2017112601
850,J.Thomas,Julius Thomas,MIA,TE,3.5,3.2,4.9,15.7,5,6,83.33,52,0,5.2,5,0.3,2017,REG,12,2017112604
851,E.Rogers,Eli Rogers,PIT,WR,3.4,2.5,10.5,25.17,3,7,42.86,21,0,2.6,3,-0.4,2017,REG,12,2017112611
852,S.Watkins,Sammy Watkins,LA,WR,3.4,1.9,15.2,37.67,4,9,44.44,82,1,8.1,5.6,2.5,2017,REG,12,2017112607
853,A.Brown,Antonio Brown,PIT,WR,3.4,2.6,12.3,50.28,10,12,83.33,169,2,5,3.7,1.4,2017,REG,12,2017112611
854,D.Bryant,Dez Bryant,DAL,WR,3.4,0.8,16,34.1,3,5,60,37,0,1.3,1.9,-0.5,2017,REG,12,2017112301
855,J.Doyle,Jack Doyle,IND,TE,3.3,3.3,8.3,39.08,7,8,87.5,94,0,5.9,5.5,0.4,2017,REG,12,2017112602
856,A.Seferian-Jenkins,Austin Seferian-Jenkins,NYJ,TE,3.3,2.4,9.2,18.9,2,7,28.57,27,0,10,12.8,-2.8,2017,REG,12,2017112605
857,D.Hopkins,DeAndre Hopkins,HOU,WR,3,3,11.2,36.29,7,10,70,125,0,5.9,4.3,1.6,2017,REG,12,2017112700
858,B.Miller,Braxton Miller,HOU,WR,2.9,3.1,9,17.53,5,6,83.33,43,0,0.6,2.5,-1.9,2017,REG,12,2017112700
859,D.Walker,Delanie Walker,TEN,TE,9.1,2.6,8.9,22.74,5,5,100,63,1,3.7,3.4,0.3,2017,REG,13,2017120309
860,T.Benjamin,Travis Benjamin,LAC,WR,9.1,4.1,13,22.33,4,6,66.67,68,0,10.1,6.6,3.4,2017,REG,13,2017120310
861,T.King,Tavarres King,NYG,WR,8.2,2.5,7.2,34.37,4,9,44.44,23,0,0.3,1.4,-1.1,2017,REG,13,2017120312
862,T.Smith,Torrey Smith,PHI,WR,8.1,3.6,9.7,12.99,5,7,71.43,29,0,1.1,2.3,-1.2,2017,REG,13,2017120313
863,M.Goodwin,Marquise Goodwin,SF,WR,8.1,2.8,10.2,28.63,8,8,100,99,0,2.2,3.8,-1.6,2017,REG,13,2017120303
864,J.Landry,Jarvis Landry,MIA,WR,8.1,3.1,5,8.74,5,6,83.33,62,0,6.9,5.6,1.3,2017,REG,13,2017120306
865,J.Doyle,Jack Doyle,IND,TE,8,4.2,0.6,1.49,3,5,60,16,0,5.1,4.9,0.3,2017,REG,13,2017120305
866,J.Nelson,Jordy Nelson,GB,WR,8,2.8,10.1,50.66,5,8,62.5,17,0,2.2,3.4,-1.1,2017,REG,13,2017120304
867,L.Murphy,Louis Murphy,SF,WR,7.9,1.6,11,23.05,1,6,16.67,16,0,1,1.8,-0.8,2017,REG,13,2017120303
868,R.Grant,Ryan Grant,WAS,WR,7.8,3.3,8.5,42.86,5,9,55.56,76,1,6.7,5.5,1.3,2017,REG,13,2017113000
869,M.Thomas,Michael Thomas,NO,WR,7.8,2.6,10.5,52.59,5,9,55.56,70,1,4.1,6.2,-2,2017,REG,13,2017120307
870,T.Hill,Tyreek Hill,KC,WR,7.5,2.6,24,53.75,6,9,66.67,185,2,9.9,6.9,3,2017,REG,13,2017120308
871,K.Allen,Keenan Allen,LAC,WR,7.4,2.8,9.9,39.46,10,14,71.43,105,1,4.3,5.2,-0.9,2017,REG,13,2017120310
872,A.Thielen,Adam Thielen,MIN,WR,7.4,5.6,9.4,29.62,4,5,80,51,0,6.6,7.8,-1.3,2017,REG,13,2017120300
873,B.LaFell,Brandon LaFell,CIN,WR,7.2,2.1,12.9,24.17,4,7,57.14,55,0,3.7,3.3,0.4,2017,REG,13,2017120400
874,E.Decker,Eric Decker,TEN,WR,7.1,1.9,16,49.19,3,6,50,27,0,1.8,3.2,-1.3,2017,REG,13,2017120309
875,L.Fitzgerald,Larry Fitzgerald,ARI,WR,7.1,3.5,6.2,16.92,10,10,100,98,1,3.5,3.7,-0.1,2017,REG,13,2017120311
876,G.Tate,Golden Tate,DET,WR,7.1,4.1,4.3,14.17,8,10,80,69,0,5.5,5.1,0.3,2017,REG,13,2017120301
877,J.Kearse,Jermaine Kearse,NYJ,WR,6.9,3.6,7.7,26.95,9,10,90,157,0,9.5,6.3,3.2,2017,REG,13,2017120308
878,C.Rogers,Chester Rogers,IND,WR,6.8,3.8,9.1,25.94,4,6,66.67,35,0,1.3,3.5,-2.3,2017,REG,13,2017120305
879,J.Crowder,Jamison Crowder,WAS,WR,6.8,3.7,6.2,24.43,5,7,71.43,67,0,7.3,7,0.3,2017,REG,13,2017113000
880,T.Burton,Trey Burton,PHI,TE,6.7,2.8,10.8,14.52,4,7,57.14,42,0,0.6,1.1,-0.5,2017,REG,13,2017120313
881,A.Wilson,Albert Wilson,KC,WR,6.7,4,3.3,4.14,3,5,60,27,0,3.2,4.8,-1.6,2017,REG,13,2017120308
882,J.Nelson,J.J. Nelson,ARI,WR,6.7,2.7,20.2,43.81,2,8,25,42,0,6.2,3.8,2.5,2017,REG,13,2017120311
883,D.Funchess,Devin Funchess,CAR,WR,6.6,2.6,10.4,43.11,4,7,57.14,60,1,7.1,4.3,2.8,2017,REG,13,2017120307
884,S.Diggs,Stefon Diggs,MIN,WR,6.6,3.6,10.7,33.45,2,5,40,32,0,10.3,11,-0.7,2017,REG,13,2017120300
885,R.Shepard,Russell Shepard,CAR,WR,6.5,4.2,4.6,13.47,3,5,60,29,0,8.7,8,0.6,2017,REG,13,2017120307
886,M.Evans,Mike Evans,TB,WR,6.5,1.7,15.4,35.59,2,6,33.33,33,0,4.7,3.1,1.6,2017,REG,13,2017120304
887,J.Jones,Julio Jones,ATL,WR,6.4,3.2,13.2,29.55,2,6,33.33,24,0,7.6,10.6,-3.1,2017,REG,13,2017120300
888,D.Baldwin,Doug Baldwin,SEA,WR,6.4,2.2,12.1,39.41,5,7,71.43,84,0,5.5,4.4,1.1,2017,REG,13,2017120313
889,T.Taylor,Trent Taylor,SF,WR,6.3,2.9,7.4,15.53,6,6,100,92,0,8,8.1,-0.2,2017,REG,13,2017120303
890,D.Adams,Davante Adams,GB,WR,6.3,3.1,6.6,24.65,4,6,66.67,42,0,8.1,7.3,0.8,2017,REG,13,2017120304
891,H.Henry,Hunter Henry,LAC,TE,6.2,2.7,8.6,22.24,7,9,77.78,81,0,3,2.2,0.8,2017,REG,13,2017120310
892,S.Roberts,Seth Roberts,OAK,WR,6.1,3.3,7.3,15.42,5,6,83.33,46,0,2.2,2.4,-0.2,2017,REG,13,2017120312
893,R.Anderson,Robby Anderson,NYJ,WR,6,3.3,10.9,46.03,8,12,66.67,107,0,6.1,6,0.1,2017,REG,13,2017120308
894,A.Green,A.J. Green,CIN,WR,5.9,3,14.3,61.53,7,16,43.75,77,2,1.8,2.3,-0.5,2017,REG,13,2017120400
895,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,5.8,2,7.5,9.58,4,5,80,17,0,1.1,1.8,-0.7,2017,REG,13,2017120400
896,E.Engram,Evan Engram,NYG,TE,5.8,4.3,7.5,31.98,7,8,87.5,99,1,7.2,3.8,3.3,2017,REG,13,2017120312
897,J.Doctson,Josh Doctson,WAS,WR,5.8,3.3,11.5,32.3,3,5,60,26,1,3.9,3.8,0.1,2017,REG,13,2017113000
898,C.Kupp,Cooper Kupp,LA,WR,5.7,3.9,10.9,36.31,5,6,83.33,68,0,4.4,6.5,-2.1,2017,REG,13,2017120311
899,B.Watson,Benjamin Watson,BAL,TE,5.7,2.4,7.2,12,3,5,60,24,1,6,6.7,-0.7,2017,REG,13,2017120301
900,M.Bryant,Martavis Bryant,PIT,WR,5.7,1.6,14.5,22.42,4,6,66.67,40,0,1.5,1.6,-0.2,2017,REG,13,2017120400
901,M.Lee,Marqise Lee,JAX,WR,5.6,1.9,13.4,48.88,7,10,70,86,1,1.6,2.1,-0.5,2017,REG,13,2017120305
902,D.Thomas,Demaryius Thomas,DEN,WR,5.5,2.1,12.4,44.56,2,10,20,27,0,2.8,3.3,-0.5,2017,REG,13,2017120306
903,R.Gronkowski,Rob Gronkowski,NE,TE,5.5,2.5,12.4,61.65,9,11,81.82,147,0,5.2,5.4,-0.2,2017,REG,13,2017120302
904,N.Agholor,Nelson Agholor,PHI,WR,5.5,3,22.3,51.48,7,12,58.33,141,1,4.5,3.7,0.8,2017,REG,13,2017120313
905,M.Sanu,Mohamed Sanu,ATL,WR,5.3,2.2,10.5,19.7,3,5,60,43,0,2.8,5.2,-2.4,2017,REG,13,2017120300
906,D.Bryant,Dez Bryant,DAL,WR,5.2,1.9,10.4,33.14,5,7,71.43,61,1,3.7,1.9,1.9,2017,REG,13,2017113000
907,M.Wallace,Mike Wallace,BAL,WR,5.2,2,15.7,41.64,5,8,62.5,116,0,8,5.9,2.1,2017,REG,13,2017120301
908,D.Njoku,David Njoku,CLE,TE,5.2,2.5,13.8,20,4,6,66.67,74,1,7.4,6.7,0.7,2017,REG,13,2017120310
909,K.Rudolph,Kyle Rudolph,MIN,TE,5.1,3.4,9.7,30.48,4,5,80,36,1,5,4.2,0.8,2017,REG,13,2017120300
910,D.Westbrook,Dede Westbrook,JAX,WR,5.1,3.4,7,23.01,6,9,66.67,78,0,5.1,5.1,0,2017,REG,13,2017120305
911,R.Seals-Jones,Ricky Seals-Jones,ARI,TE,5,1.7,14.8,20.1,2,5,40,44,0,11.1,6.2,4.9,2017,REG,13,2017120311
